,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,gender_map,France,Germany,Spain
1242,0,-0.3158746463257536,0.10281024149414371,-0.004425957213915414,0.5082391854132733,0.8077365626180215,-0.8758474496916245,3865,620,40,5,108197.11,2,1,0,49722.34,1,0,1,0
1243,0,0.9567787661263453,0.2935174228967471,0.6871298574603482,0.008274967970177294,0.8077365626180215,-0.34189940100254246,1278,743,42,7,77002.2,2,1,1,80428.42,1,1,0,0
1244,0,-1.2367376846041016,-0.9460792562201749,-0.695981771888179,0.61070802489048,-0.9115834940401767,-0.4261132883798405,1817,531,29,3,114590.58,1,0,0,75585.48,1,1,0,0
1245,0,1.4844643273869715,-0.5646648934149681,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,1.356906682794715,8086,794,33,0,0.0,2,0,0,178122.71,1,1,0,0
1246,0,0.1497302606689167,0.10281024149414371,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,1.0739062597827504,101,665,40,6,0.0,1,1,1,161848.03,0,1,0,0
1247,0,-0.10893913210590014,-0.6600184841162697,0.3413519501232164,0.6794446084178385,0.8077365626180215,-1.4077879382420904,674,640,32,6,118879.35,2,1,1,19131.71,0,0,0,1
1248,0,0.7705368033284771,0.0074566507928420294,-1.3875375865624426,-0.41037266768445174,0.8077365626180215,1.4595162201940184,1003,725,39,1,50880.98,2,1,1,184023.54,1,0,1,0
1249,0,-1.1539634789161601,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.9024943544678494,5366,539,39,2,0.0,2,1,1,48189.94,1,0,0,1
1250,0,0.4187464291547262,-0.8507256655188732,0.6871298574603482,0.6481683466247604,-0.9115834940401767,-1.3718504381357677,507,691,30,7,116927.89,1,1,0,21198.39,1,0,1,0
1251,1,-0.6366246933665265,0.5795781950006521,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,0.44948793513020624,4221,589,45,1,0.0,1,0,0,125939.22,0,0,0,1
1252,0,0.36701255059976284,0.0074566507928420294,-0.695981771888179,0.8516853826526787,0.8077365626180215,0.054433138952032396,8613,686,39,3,129626.19,2,1,1,103220.56,1,0,1,0
1253,0,-0.26414076777079026,-0.7553720748175714,-0.35020386455104724,0.020148010460891926,0.8077365626180215,-0.4304570607715797,3526,625,31,4,77743.01,2,1,0,75335.68,1,0,1,0
1254,0,1.4844643273869715,-0.3739577120123647,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-0.5453074113712063,5424,794,35,6,0.0,2,1,1,68730.91,1,1,0,0
1255,1,-2.2610684799923764,0.2935174228967471,1.378685672134612,1.2199444292370911,-0.9115834940401767,0.17693308487932127,126,432,42,9,152603.45,1,1,0,110265.24,1,1,0,0
1256,1,-2.1265603957494714,2.200589236922781,-1.3875375865624426,-0.1981993901786446,-0.9115834940401767,-0.40899972938442825,697,445,62,1,64119.38,1,1,1,76569.64,1,0,0,1
1257,0,-1.4333264231129623,-0.5646648934149681,0.3413519501232164,0.7244160347042623,0.8077365626180215,-0.28532341755521334,5876,512,33,6,121685.31,2,1,1,83681.97,0,1,0,0
1258,1,0.3773593263107555,0.48422460429935044,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.05133163677512851,4641,687,44,9,0.0,2,0,0,103042.2,0,1,0,0
1259,0,-0.2434472163488049,-0.8507256655188732,-0.35020386455104724,0.0542538583175162,0.8077365626180215,0.5170906317442672,437,627,30,4,79871.02,2,1,0,129826.89,0,0,1,0
1260,0,-0.3262214220367463,-0.3739577120123647,1.03290776479748,0.8944207067154495,-0.9115834940401767,-0.5983087379307461,1610,619,35,8,132292.63,1,1,0,65682.93,0,1,0,0
1261,1,0.49117385913167494,1.0563461485071606,-1.3875375865624426,-1.2258476714090278,4.246376675934418,-0.20037936603568518,8042,698,50,1,0.0,4,1,0,88566.9,0,0,0,1
1262,0,-1.4954070773789185,-0.27860412131106305,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1.1157323711090033,456,506,36,5,0.0,2,1,0,164253.35,1,1,0,0
1263,0,-1.1953505817601309,-0.3739577120123647,1.03290776479748,0.6812167258409271,-0.9115834940401767,0.6163788699969643,3755,535,35,8,118989.92,1,1,1,135536.72,1,0,0,1
1264,0,1.2257949346121548,0.1981638321954454,-1.3875375865624426,-0.06372345274581266,-0.9115834940401767,-1.29315929740225,6027,769,41,1,72509.91,1,1,0,25723.73,1,0,0,1
1265,0,0.615335167663587,0.1981638321954454,-1.0417596792253108,1.2754559233730223,-0.9115834940401767,-1.566859561133695,492,710,41,2,156067.05,1,1,1,9983.88,0,1,0,0
1266,0,0.3463189991777775,-0.4693113027136664,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.5362416599596156,831,684,34,6,0.0,2,1,1,130928.22,0,1,0,0
1267,0,1.1740610560571914,-1.4228472097266833,0.6871298574603482,0.3471907823572315,-0.9115834940401767,-1.2736830948725482,3674,764,24,7,98148.61,1,1,0,26843.76,1,1,0,0
1268,0,-0.7297456747654606,1.533114102013669,0.3413519501232164,0.44587177493407854,-0.9115834940401767,1.3156512784736538,3004,580,55,6,104305.74,1,0,1,175750.21,1,1,0,0
1269,0,0.3463189991777775,-0.3739577120123647,0.3413519501232164,0.9517796456859601,-0.9115834940401767,-0.22381087067997862,5700,684,35,6,135871.5,1,1,1,87219.41,1,1,0,0
1270,0,0.9360852147043599,-0.18325053060976135,1.378685672134612,0.4611940115156216,0.8077365626180215,0.8592479136974839,9443,741,37,9,105261.76,2,1,1,149503.54,1,1,0,0
1271,0,0.5636012891086236,0.1981638321954454,-0.35020386455104724,-0.06784674703393812,0.8077365626180215,0.7377182740130255,2924,705,41,4,72252.64,2,1,1,142514.66,1,0,1,0
1272,0,0.8222706818834405,-0.9460792562201749,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.4939959962274134,3730,730,29,2,0.0,2,1,0,14174.09,1,0,0,1
1273,0,-0.13997945923887817,-0.5646648934149681,1.378685672134612,0.5998568708586252,-0.9115834940401767,-0.6046805894820069,8450,637,33,9,113913.53,1,0,1,65316.5,0,1,0,0
1274,1,-0.13997945923887817,1.1516997392084622,-1.3875375865624426,0.45191543740194956,-0.9115834940401767,-0.7794320482557375,9820,637,51,1,104682.83,1,1,0,55266.96,1,0,1,0
1275,0,1.153367504635206,1.3424069206110656,-1.3875375865624426,0.41725745564620803,-0.9115834940401767,1.2190586831199455,3052,762,53,1,102520.37,1,1,1,170195.4,1,1,0,0
1276,0,0.24285124206785078,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.5739725318976698,8855,674,39,6,0.0,2,1,1,9574.83,0,0,0,1
1277,0,-0.20206011350483422,0.6749317857019538,1.378685672134612,1.3502957902130914,-0.9115834940401767,-0.11454517156686478,6731,631,46,9,160736.63,1,0,1,93503.02,1,0,0,1
1278,0,0.4601335319986969,0.2935174228967471,0.6871298574603482,0.7207028741310402,-0.9115834940401767,-0.9340606075612203,1741,695,42,7,121453.63,1,0,0,46374.64,0,1,0,0
1279,0,-0.5641972633895778,3.5355395067410043,1.378685672134612,0.9251225569281394,-0.9115834940401767,-1.5064927755190354,4257,596,76,9,134208.25,1,1,1,13455.43,0,0,0,1
1280,0,0.20146413922388007,0.2935174228967471,-1.3875375865624426,0.6326811910933793,0.8077365626180215,-1.2277742200560775,1600,670,42,1,115961.58,2,0,1,29483.87,0,1,0,0
1281,0,0.8429642333054258,-1.23214002832408,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.9437779331087363,7546,732,26,7,0.0,2,1,0,154364.66,1,1,0,0
1282,0,0.9153916632823745,-1.80426157253189,-0.35020386455104724,0.9185951963158457,-0.9115834940401767,0.8721552472972283,6414,739,20,4,133800.98,1,0,1,150245.81,0,1,0,0
1283,0,1.4327304488320083,0.38887101359804876,1.378685672134612,0.6436230585611993,0.8077365626180215,-0.6940670090276264,4571,789,43,9,116644.29,2,1,1,60176.1,0,0,1,0
1284,0,-1.319511890292043,2.0098820555201775,-1.3875375865624426,1.4009049123007784,-0.9115834940401767,-0.7482231391281403,7040,523,60,1,163894.35,1,0,1,57061.71,1,0,1,0
1285,0,-0.7193988990544679,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1.5352221911657669,3336,581,31,6,0.0,2,1,0,188377.21,0,0,0,1
1286,0,0.12903670924693136,-0.5646648934149681,1.378685672134612,-1.2258476714090278,0.8077365626180215,-0.14912146069310217,2210,663,33,9,0.0,2,0,0,91514.62,1,0,0,1
1287,0,0.8946981118603892,-0.08789693990845966,0.3413519501232164,1.1186425235536357,0.8077365626180215,1.711529096058157,2061,737,38,6,146282.79,2,1,0,198516.2,1,0,0,1
1288,1,0.1497302606689167,1.247053329909764,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,0.27903729791631865,1613,665,52,3,0.0,1,1,0,116137.01,1,1,0,0
1289,0,0.9050448875713819,0.10281024149414371,-1.3875375865624426,0.6238278161769083,0.8077365626180215,1.3974941755962935,6510,738,40,1,115409.18,2,0,0,180456.8,0,0,1,0
1290,0,0.08764960640296066,-0.27860412131106305,-0.35020386455104724,0.8990091077017575,0.8077365626180215,-0.27421236773475877,821,659,36,4,132578.92,2,1,0,84320.94,1,0,1,0
1291,0,0.49117385913167494,0.10281024149414371,-1.7333154938995745,0.24950282944335436,-0.9115834940401767,0.7580141940389105,2697,698,40,0,92053.44,1,1,1,143681.83,0,0,0,1
1292,0,0.584294840530609,1.3424069206110656,0.3413519501232164,0.5317406967139906,-0.9115834940401767,-0.8343206030685816,1226,707,53,6,109663.47,1,1,1,52110.45,0,0,0,1
1293,1,-1.2160441331821163,1.247053329909764,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,1.63497906298915,1756,533,52,7,0.0,1,0,1,194113.99,0,0,0,1
1294,0,-0.2434472163488049,1.247053329909764,-1.3875375865624426,-0.006155680547275999,0.8077365626180215,1.3415285460759065,9396,627,52,1,76101.81,2,0,1,177238.35,1,0,1,0
1295,0,1.3603030188550596,0.1981638321954454,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.5712919732467768,5643,782,41,4,0.0,1,1,0,132943.88,0,0,0,1
1296,0,-0.336568197747739,-0.8507256655188732,-0.695981771888179,0.9192882085015592,-0.9115834940401767,-1.194334128239993,8308,618,30,3,133844.22,1,1,1,31406.93,1,1,0,0
1297,0,0.8326174575944332,-0.5646648934149681,-0.004425957213915414,0.9760849164943912,0.8077365626180215,1.1287276930526315,8539,731,33,5,137388.01,2,1,0,165000.68,0,0,0,1
1298,1,1.2361417103231473,1.533114102013669,1.378685672134612,-0.21409780132254674,0.8077365626180215,1.4801698319656924,1878,770,55,9,63127.41,2,1,0,185211.28,1,0,0,1
1299,0,-0.8021731047424093,0.48422460429935044,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.12231301623832838,9962,573,44,9,0.0,2,1,0,107124.17,1,0,0,1
1300,1,1.660359514473847,1.247053329909764,1.7244635794717436,0.006883814923925127,-0.9115834940401767,0.8045815903144492,1306,811,52,10,76915.4,1,0,0,146359.81,1,0,1,0
1301,0,1.919028907248664,-0.18325053060976135,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.19535099282230892,6530,836,37,10,0.0,2,1,0,111324.41,0,0,0,1
1302,0,0.2842383449118215,-0.27860412131106305,-0.695981771888179,1.1100660970777092,0.8077365626180215,-0.18299314750823728,624,678,36,3,145747.67,2,0,1,89566.74,1,0,1,0
1303,0,-0.4917698334126291,-0.7553720748175714,-1.3875375865624426,0.8535695295664736,-0.9115834940401767,0.15745670845961143,5347,603,31,1,129743.75,1,1,0,109145.2,1,1,0,0
1304,1,0.2221576906458654,0.10281024149414371,1.7244635794717436,0.4246310476046092,-0.9115834940401767,-1.7181103070400772,1290,672,40,10,102980.44,1,1,0,1285.81,1,0,1,0
1305,0,-1.7540764701537352,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,-1.3113514961152748,5911,481,39,6,0.0,1,1,1,24677.54,0,1,0,0
1306,0,2.063883767202561,-0.7553720748175714,-1.3875375865624426,0.31915456088477945,0.8077365626180215,0.11205315800544635,8366,850,31,1,96399.31,2,1,0,106534.15,1,1,0,0
1307,0,-0.2434472163488049,-0.6600184841162697,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,0.11757503519918842,3740,627,32,1,0.0,1,1,0,106851.7,0,1,0,0
1308,0,0.33597222346678485,0.10281024149414371,1.03290776479748,-1.2258476714090278,-0.9115834940401767,-0.421544502318169,2834,683,40,8,0.0,1,1,0,75848.22,1,0,0,1
1309,0,2.063883767202561,-0.08789693990845966,-0.004425957213915414,1.1262376101560367,-0.9115834940401767,-0.37945633875034895,9525,850,38,5,146756.68,1,1,0,78268.61,1,0,1,0
1310,0,0.10834315782494601,-0.7553720748175714,-0.695981771888179,0.9549260876910318,0.8077365626180215,-0.6003088207990319,8704,661,31,3,136067.82,2,1,0,65567.91,0,1,0,0
1311,1,0.3152786720447995,0.48422460429935044,-0.35020386455104724,0.23447453003771268,0.8077365626180215,-1.319501720775035,5759,681,44,4,91115.76,2,0,0,24208.84,0,0,1,0
1312,1,-0.13997945923887817,-0.8507256655188732,-1.3875375865624426,0.7324331150820992,-0.9115834940401767,0.04305899354996467,7928,637,30,1,122185.53,1,1,0,102566.46,1,0,1,0
1313,0,2.063883767202561,-1.23214002832408,-0.35020386455104724,-0.22237500167665866,0.8077365626180215,1.3785106034583372,2215,850,26,4,62610.96,2,0,1,179365.1,0,1,0,0
1314,0,-1.350552217425021,-0.9460792562201749,1.03290776479748,0.31191751989359107,-0.9115834940401767,-1.6588028593521782,5616,520,29,8,95947.76,1,1,0,4696.44,0,1,0,0
1315,0,0.47048030770968957,-1.0414328469214764,1.03290776479748,-1.2258476714090278,-0.9115834940401767,1.332401407353024,255,696,28,8,0.0,1,0,0,176713.47,1,0,0,1
1316,0,1.122327177502228,-0.8507256655188732,-0.35020386455104724,0.4057547996405036,-0.9115834940401767,-1.5892927632439224,4279,759,30,4,101802.67,1,0,0,8693.8,1,0,1,0
1317,0,0.8429642333054258,-0.27860412131106305,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1.0666067050405397,6621,732,36,5,0.0,2,1,0,161428.25,1,1,0,0
1318,0,0.01522217642601194,-1.1367864376227783,1.7244635794717436,0.49392072665761455,0.8077365626180215,-0.9677757933694474,4702,652,27,10,107303.72,2,0,0,44435.76,1,1,0,0
1319,0,0.04626250355898996,-0.08789693990845966,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-0.16693284028931688,9108,655,38,9,0.0,1,0,1,90490.33,1,0,0,1
1320,0,2.063883767202561,0.10281024149414371,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,-1.7213422267227378,7952,850,40,0,0.0,2,1,0,1099.95,0,1,0,0
1321,0,0.8326174575944332,-0.8507256655188732,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1.46922171708243,3658,731,30,7,0.0,2,1,1,184581.68,1,1,0,0
1322,0,-1.8058103487086987,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,1.4338413605607006,4307,476,40,4,0.0,2,0,0,182547.04,0,1,0,0
1323,0,-0.015818150706966082,0.7702853764032556,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.791262311286521,629,649,47,1,0.0,2,1,1,145593.85,1,1,0,0
1324,0,-1.319511890292043,-0.6600184841162697,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,1.1782400904981658,856,523,32,4,0.0,2,1,0,167848.02,1,0,0,1
1325,1,-1.6919958158877793,2.105235646221479,-0.004425957213915414,0.5430327565096978,-0.9115834940401767,-1.5425050483286589,417,487,61,5,110368.03,1,0,0,11384.45,0,0,1,0
1326,0,1.1947546074791768,-1.0414328469214764,-0.35020386455104724,0.22775949198104553,-0.9115834940401767,-1.364915530739653,8294,766,28,4,90696.78,1,0,1,21597.2,0,0,1,0
1327,0,0.09799638211395333,0.1981638321954454,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.14912198650170724,6991,660,41,3,0.0,2,1,1,108665.89,1,1,0,0
1328,0,-0.8228666561643946,0.9609925578058589,-0.35020386455104724,1.6688732034976808,-0.9115834940401767,-1.7313748107155877,6957,571,49,4,180614.04,1,0,0,523.0,1,1,0,0
1329,0,0.3463189991777775,-1.3274936190253817,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.7805614679941734,9498,684,25,1,0.0,2,0,1,144978.47,0,1,0,0
1330,1,0.10834315782494601,0.2935174228967471,1.378685672134612,-0.018021671110106365,-0.9115834940401767,-1.260391638245848,2635,661,42,9,75361.44,1,1,0,27608.12,0,0,0,1
1331,0,1.277528813167118,-1.23214002832408,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-0.6151212933228715,8857,774,26,5,0.0,2,1,1,64716.08,0,1,0,0
1332,1,-0.8849473104303507,1.8191748741175742,-0.695981771888179,0.5193160011374235,2.52705661927622,0.6222700895670097,1956,565,58,3,108888.24,3,0,1,135875.51,0,0,1,0
1333,0,-0.10893913210590014,-0.9460792562201749,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.6927592306010515,3103,640,29,3,0.0,2,1,0,2743.69,0,1,0,0
1334,0,-0.46072950627965104,-0.6600184841162697,-0.004425957213915414,0.1069931434395047,-0.9115834940401767,0.29205435611090663,9658,606,32,5,83161.65,1,1,1,116885.59,1,1,0,0
1335,0,-0.3572617491697243,-1.518200800427985,1.03290776479748,-0.054058465038302646,-0.9115834940401767,-0.6496042035149868,6422,616,23,8,73112.95,1,1,1,62733.05,1,1,0,0
1336,0,-0.6262779176555339,-1.4228472097266833,0.6871298574603482,0.8004843794359812,-0.9115834940401767,-0.7183244912083796,6300,590,24,7,126431.54,1,1,0,58781.11,1,1,0,0
1337,0,-0.5848908148115631,-1.4228472097266833,-1.7333154938995745,0.33484878666221557,-0.9115834940401767,-0.49880470217852324,395,594,24,0,97378.54,1,1,1,71405.17,0,0,0,1
1338,0,-1.5471409559338818,-0.4693113027136664,0.6871298574603482,0.2685907955150749,-0.9115834940401767,1.7339509953178855,6126,501,34,7,93244.42,1,0,1,199805.63,0,0,1,0
1339,0,-0.5952375905225558,0.1981638321954454,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,-0.6072166013539493,579,593,41,6,0.0,1,1,0,65170.66,0,1,0,0
1340,0,-0.6573182447885119,-0.4693113027136664,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-0.03751781042678852,252,587,34,1,0.0,2,1,1,97932.68,0,0,0,1
1341,0,0.4083996534437335,-0.9460792562201749,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.14759314555422245,2120,690,29,5,0.0,2,1,0,108577.97,1,1,0,0
1342,1,-0.40899562772468767,0.9609925578058589,-1.0417596792253108,0.19920864004413316,2.52705661927622,1.066724428575736,744,611,49,2,88915.37,3,0,0,161435.02,0,1,0,0
1343,0,-0.8228666561643946,-0.3739577120123647,-1.3875375865624426,0.4535338548513797,0.8077365626180215,1.3636850891839216,1559,571,35,1,104783.81,2,0,1,178512.52,0,1,0,0
1344,0,-0.8849473104303507,-0.6600184841162697,1.378685672134612,-0.13492660832176778,-0.9115834940401767,0.7511585804862958,2713,565,32,9,68067.24,1,1,0,143287.58,0,0,1,0
1345,0,-1.5264474045118965,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.633248635201615,1074,503,37,6,0.0,2,0,0,136506.86,1,0,0,1
1346,0,-1.8678910029746547,-0.8507256655188732,-0.35020386455104724,0.7837115292344348,-0.9115834940401767,-0.5529060569266194,6680,470,30,4,125385.01,1,1,0,68293.93,1,0,0,1
1347,0,0.3463189991777775,-1.23214002832408,-1.0417596792253108,0.6018099343403797,-0.9115834940401767,-0.0557326148408108,8614,684,26,2,114035.39,1,0,0,96885.19,0,0,1,0
1348,0,0.13938348495792402,1.8191748741175742,-0.004425957213915414,0.3555179872908859,-0.9115834940401767,-0.6816950827615152,760,664,58,5,98668.18,1,1,1,60887.58,1,1,0,0
1349,0,1.474117551675979,2.2959428276240823,1.378685672134612,0.6376358115164021,-0.9115834940401767,1.4633367575526612,4052,793,63,9,116270.72,1,1,1,184243.25,0,1,0,0
1350,0,-0.1710197863718562,-0.9460792562201749,1.03290776479748,0.858256817814249,0.8077365626180215,-0.5258553795525712,4003,634,29,8,130036.21,2,0,1,69849.55,0,0,1,0
1351,0,0.3773593263107555,-0.27860412131106305,-0.35020386455104724,0.331313526996982,-0.9115834940401767,-0.641744375168045,7314,687,36,4,97157.96,1,0,1,63185.05,0,1,0,0
1352,0,-1.5264474045118965,-0.6600184841162697,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.9206907306796405,6732,503,32,4,0.0,2,1,1,153036.97,1,1,0,0
1353,1,-0.29518109490376826,1.247053329909764,1.378685672134612,0.568771331660598,-0.9115834940401767,1.089699993619904,3931,622,52,9,111973.97,1,1,1,162756.29,0,0,1,0
1354,0,1.09128685036925,0.48422460429935044,1.7244635794717436,0.9771119336280757,-0.9115834940401767,1.5555097644712839,141,756,44,10,137452.09,1,1,0,189543.9,1,0,1,0
1355,0,-0.19171333779384153,3.058771553234496,-0.695981771888179,0.10627240435551899,-0.9115834940401767,-1.2605717882938001,9590,632,71,3,83116.68,1,1,1,27597.76,1,1,0,0
1356,0,-0.5952375905225558,-0.5646648934149681,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.566850518853296,9569,593,33,1,0.0,2,0,0,9984.4,1,1,0,0
1357,0,0.09799638211395333,-0.9460792562201749,0.3413519501232164,1.6673706620450754,-0.9115834940401767,0.41316857256702777,2567,660,29,6,180520.29,1,1,1,123850.58,0,0,1,0
1358,1,0.2945851206228141,0.1981638321954454,1.03290776479748,1.141788713851641,2.52705661927622,1.2634701910803205,7217,679,41,8,147726.98,3,1,0,172749.4,1,1,0,0
1359,0,0.25319801777884343,-0.9460792562201749,1.03290776479748,0.718664065617057,-0.9115834940401767,0.5802236596010315,944,675,29,8,121326.42,1,1,0,133457.52,0,0,1,0
1360,0,-0.6262779176555339,1.1516997392084622,1.7244635794717436,0.12803625651712736,0.8077365626180215,1.5797359464506555,8107,590,51,10,84474.62,2,1,1,190937.09,0,0,0,1
1361,0,1.9707627858036272,3.344832325338401,1.378685672134612,0.5071881276163469,-0.9115834940401767,-0.6826897336054204,2013,841,74,9,108131.53,1,0,1,60830.38,1,1,0,0
1362,0,-1.7540764701537352,-0.4693113027136664,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.43756325396383716,5855,481,34,5,0.0,2,1,1,125253.46,0,1,0,0
1363,1,-0.7607860018984386,1.1516997392084622,-1.0417596792253108,0.5189755853459211,-0.9115834940401767,0.7079135266974096,9031,577,51,2,108867.0,1,0,0,140800.66,1,0,0,1
1364,0,-0.11928590781689281,-1.1367864376227783,1.03290776479748,0.9186843070409282,0.8077365626180215,-1.6317653976187134,5392,639,27,8,133806.54,2,1,0,6251.3,0,0,0,1
1365,0,1.6086256359188837,0.10281024149414371,-0.004425957213915414,0.06616055773676906,-0.9115834940401767,0.7433519624817032,498,806,40,5,80613.93,1,1,1,142838.64,1,1,0,0
1366,0,-1.536794180222889,-0.5646648934149681,0.3413519501232164,0.7814061899006456,0.8077365626180215,1.0197923849541017,7316,502,33,6,125241.17,2,1,1,158736.07,0,0,1,0
1367,1,2.063883767202561,-0.27860412131106305,0.3413519501232164,1.0763529133873657,-0.9115834940401767,-1.3561332159019914,8096,850,36,6,143644.16,1,1,0,22102.25,0,0,1,0
1368,0,1.0498997475252794,-0.08789693990845966,-1.7333154938995745,1.1137061740346768,0.8077365626180215,0.6538958130430056,4764,752,38,0,145974.79,2,1,1,137694.23,1,1,0,0
1369,1,-0.005471374995973408,1.533114102013669,-1.0417596792253108,1.0322350909171096,2.52705661927622,1.3866721309685965,5094,650,55,2,140891.46,3,1,1,179834.45,0,0,1,0
1370,0,-0.05720525355093678,-0.8507256655188732,-1.3875375865624426,0.7893891325366791,-0.9115834940401767,1.6232804388327597,3711,645,30,1,125739.26,1,1,1,193441.23,1,1,0,0
1371,0,0.2945851206228141,-0.5646648934149681,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-0.03607156723294946,3231,679,33,6,0.0,2,1,1,98015.85,0,1,0,0
1372,1,0.09799638211395333,0.2935174228967471,-0.004425957213915414,-1.2258476714090278,2.52705661927622,1.5463342843262675,6355,660,42,5,0.0,3,1,1,189016.24,0,0,0,1
1373,0,0.7084561490625211,-1.0414328469214764,-0.695981771888179,0.47415240981615414,0.8077365626180215,1.4572516506240576,2763,719,28,3,106070.29,2,1,1,183893.31,1,0,1,0
1374,0,0.12903670924693136,-1.0414328469214764,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.41523890699841465,9024,663,28,4,0.0,2,1,1,123969.64,1,1,0,0
1375,0,-0.3779553005917097,-0.4693113027136664,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1.4862665895248106,4377,614,34,5,0.0,2,1,0,185561.89,0,1,0,0
1376,1,-0.781479553320424,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,-0.7689636959036524,9406,575,36,7,0.0,1,1,1,55868.97,1,1,0,0
1377,0,-1.3712457688470063,-0.08789693990845966,1.7244635794717436,0.13268684268568698,-0.9115834940401767,1.0809639335242842,2678,518,38,10,84764.79,1,1,1,162253.9,0,1,0,0
1378,0,-0.9573747404072994,-0.6600184841162697,-1.3875375865624426,0.5092931280897887,-0.9115834940401767,-1.6198711472036875,2840,558,32,1,108262.87,1,1,1,6935.31,0,0,1,0
1379,0,0.5325609619756456,0.0074566507928420294,1.03290776479748,-1.2258476714090278,0.8077365626180215,-0.007583515055454033,1077,702,39,8,0.0,2,1,0,99654.13,1,0,0,1
1380,0,0.2221576906458654,-0.18325053060976135,-0.004425957213915414,1.2294347214583783,-0.9115834940401767,1.0898168477050623,5974,672,37,5,153195.59,1,1,1,162763.01,1,1,0,0
1381,0,-0.6055843662335485,0.5795781950006521,1.03290776479748,0.1315282429885262,-0.9115834940401767,-0.5716846127455263,7969,592,45,8,84692.5,1,0,1,67214.02,1,0,0,1
1382,0,2.063883767202561,-1.1367864376227783,0.6871298574603482,-0.5261308652594849,0.8077365626180215,-1.6878590101847502,6873,850,27,7,43658.33,2,1,1,3025.49,0,1,0,0
1383,0,1.2671820374561256,2.2959428276240823,1.378685672134612,0.5560435634560973,-0.9115834940401767,-0.12170943988310384,7803,773,63,9,111179.83,1,1,1,93091.02,1,0,0,1
1384,0,-0.18136656208284888,-0.9460792562201749,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,0.5240086718096373,9278,633,29,7,0.0,1,1,1,130224.73,1,1,0,0
1385,0,1.0602465232362719,0.0074566507928420294,0.6871298574603482,1.2593606993327147,-0.9115834940401767,-1.4542329159522251,3117,753,39,7,155062.8,1,1,1,16460.77,0,1,0,0
1386,1,2.063883767202561,0.48422460429935044,0.6871298574603482,0.20246038015420334,-0.9115834940401767,0.07217357142511563,4317,850,44,7,89118.26,1,1,0,104240.77,1,0,0,1
1387,0,-0.99876184325127,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,1.1944469869935572,2171,554,40,4,0.0,1,0,1,168780.04,1,1,0,0
1388,0,0.19111736351288738,-0.8507256655188732,0.6871298574603482,0.29879292047451445,-0.9115834940401767,-1.3961799107796988,702,669,30,7,95128.86,1,0,0,19799.26,1,1,0,0
1389,0,-1.1539634789161601,-0.9460792562201749,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.014414614255568696,5731,539,29,4,0.0,2,1,1,100919.19,0,1,0,0
